"KO","logFC","logCPM","F","PValue","FDR","direction","paths"
"K02533",4.69925120766944,4.40116527765976,46.2236721375844,1.37898609620748e-08,1.79817346262099e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K09969",4.38600608085617,4.94811685498713,40.1504927841653,1.40652627070827e-08,1.81005804357086e-07,"Intertidal-enriched","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K13640",4.06324216562338,4.13766432334674,46.1543292775994,1.4042837661569e-08,1.81005804357086e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K21989",5.75596819540412,4.80047086539802,46.1527354046446,1.40487089467922e-08,1.81005804357086e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K18831",5.36363654748717,4.77505098462771,46.072041927693,1.43493233577586e-08,1.83858504066586e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors | Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system"
"K03765",4.46058327852724,4.29838149473597,46.0147388209362,1.45668629685674e-08,1.84228399828076e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K06990",5.02252107556942,4.598617218763,46.0227262972481,1.45363352199892e-08,1.84228399828076e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Cytoskeleton proteins"
"K07148",4.88771256957995,4.51529589986956,46.0062648957774,1.45993229209981e-08,1.84228399828076e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K10046",4.44048774165788,4.26244219237814,45.998730412127,1.46282475601526e-08,1.84228399828076e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Ascorbate and aldarate metabolism | Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K07088",4.60646520048262,4.78243581724913,39.9465813537376,1.50684218415084e-08,1.88964421986916e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K00436",4.72172315264599,4.42975788080677,45.6964737677721,1.58392464470629e-08,1.97789234235146e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K18900",4.45297975709541,5.40673905138335,39.65942567507,1.66071748235672e-08,2.06503562046636e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes"
"K00856",5.47472806645913,4.79631998693241,45.3158414267174,1.75144812498586e-08,2.15740232504605e-07,"Intertidal-enriched","Metabolism; Nucleotide metabolism; Purine metabolism"
"K01113",4.02839544851089,4.40252956018835,39.4973353668869,1.75461035256565e-08,2.15740232504605e-07,"Intertidal-enriched","Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis | Environmental Information Processing; Signal transduction; Two-component system"
"K07064",5.19455909706015,4.65666767563527,45.3039679558629,1.75696151344096e-08,2.15740232504605e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K03458",4.59081183384947,4.39138129670288,45.1604667115972,1.82504370062702e-08,2.231702815663e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Transport"
"K09970",4.7886688253587,5.20997744689146,39.3644339992703,1.83565351187312e-08,2.2354011981364e-07,"Intertidal-enriched","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K02825",5.07315069370977,4.51379461092895,44.9779669269133,1.91561978274158e-08,2.32318168713557e-07,"Intertidal-enriched","Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K17225",5.5137411259646,4.68301450337801,44.9439770996611,1.93300016916877e-08,2.33465225350014e-07,"Intertidal-enriched","Metabolism; Energy metabolism; Sulfur metabolism"
"K01631",4.56976067214331,5.08878333059757,39.1963130440027,1.94371006306063e-08,2.33800553299579e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Galactose metabolism"
"K00114",5.08687760758116,4.52899688711223,44.803678845498,2.00649743955267e-08,2.40371868063484e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Glycolysis / Gluconeogenesis | Metabolism; Xenobiotics biodegradation and metabolism; Chloroalkane and chloroalkene degradation"
"K01895",3.3913353943151,7.44093804670036,39.0898672253019,2.01548284806008e-08,2.4047076733737e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Glycolysis / Gluconeogenesis | Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Energy metabolism; Methane metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins"
"K04750",4.3007505826983,4.56479038974685,39.0274311791769,2.05884204855093e-08,2.44653528914499e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; General function prediction only"
"K02419",4.45674041067545,5.17046710873789,38.9747318227605,2.09618445196877e-08,2.46113768125576e-07,"Intertidal-enriched","Cellular Processes; Cell motility; Flagellar assembly | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K13541",5.12860139483027,4.67149051320073,44.6679117643303,2.08039585312908e-08,2.46113768125576e-07,"Intertidal-enriched","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism"
"K15785",4.49020322184567,4.56917253497188,38.9778118925519,2.09398291927934e-08,2.46113768125576e-07,"Intertidal-enriched","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism"""
"K20948",-6.22491687579096,5.51223365595024,43.6447254462231,2.12414239597098e-08,2.48406652417717e-07,"Subtidal-enriched","Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae"
"K02372",4.57598803221688,4.84700662291869,38.8565732260628,2.18245975440055e-08,2.54217742933535e-07,"Intertidal-enriched","Metabolism; Lipid metabolism; Fatty acid biosynthesis | Metabolism; Metabolism of cofactors and vitamins; Biotin metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins"
"K13589",4.79094766436283,4.45613025617955,44.4587029231798,2.19986796953035e-08,2.55236649850628e-07,"Intertidal-enriched","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell growth and death; Cell cycle - Caulobacter | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K07004",3.53079528208344,6.91725112910632,38.6451304361221,2.34606193022748e-08,2.71131157191387e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K21022",5.14851671463494,4.54691850170409,44.1922307177278,2.36247434541018e-08,2.71961402184524e-07,"Intertidal-enriched","Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Pseudomonas aeruginosa"
"K00854",4.7449025988642,5.34271293298318,38.6050161748808,2.37849456660089e-08,2.72740213532016e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Pentose and glucuronate interconversions"
"K13912",5.29390239987999,4.70590303088213,44.1422716095015,2.39432904860955e-08,2.73491771560169e-07,"Intertidal-enriched","Organismal Systems; Digestive system; Salivary secretion"
"K00451",4.29098838138951,4.45267772221947,38.5555655191296,2.41911025161915e-08,2.7486285482897e-07,"Intertidal-enriched","Metabolism; Amino acid metabolism; Tyrosine metabolism | Metabolism; Xenobiotics biodegradation and metabolism; Styrene degradation"
"K15899",4.1187234026557,4.11715477521904,44.0948403396741,2.42498616408321e-08,2.7486285482897e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K21699",5.06486214279619,4.5501744064205,44.0424886265563,2.45929884643934e-08,2.77684049825929e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K03989",4.42362013919039,4.23118430737965,44.0202683855236,2.4740151158605e-08,2.78279486505377e-07,"Intertidal-enriched","Organismal Systems; Immune system; Complement and coagulation cascades | Human Diseases; Immune diseases; Systemic lupus erythematosus | Human Diseases; Infectious diseases: Bacterial; Pertussis | Human Diseases; Infectious diseases: Bacterial; Staphylococcus aureus infection | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
"K10235",4.4101079286897,4.67518520609719,38.4156548094473,2.53792628463007e-08,2.84382842616152e-07,"Intertidal-enriched","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K13590",4.64146672472148,5.11412569546928,38.3779471778905,2.57096241475279e-08,2.86993418040776e-07,"Intertidal-enriched","Cellular Processes; Cell growth and death; Cell cycle - Caulobacter"
"K01971",5.22152474499986,4.63810700103183,43.8519068773121,2.58854396370319e-08,2.87865624944653e-07,"Intertidal-enriched","Genetic Information Processing; Replication and repair; Non-homologous end-joining | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K00338",4.34836267753217,5.0880384009663,38.3189295858257,2.62355744947118e-08,2.90662549007202e-07,"Intertidal-enriched","Metabolism; Energy metabolism; Oxidative phosphorylation"
"K02690",5.07892842530311,5.13424013648943,38.2642794170022,2.67324555102479e-08,2.9429076420982e-07,"Intertidal-enriched","Metabolism; Energy metabolism; Photosynthesis | Brite Hierarchies; Protein families: metabolism; Photosynthesis proteins"
"K12960",5.18248491986925,4.59051141360139,43.7085876060039,2.69038750872172e-08,2.9429076420982e-07,"Intertidal-enriched","Metabolism; Amino acid metabolism; Cysteine and methionine metabolism"
"K20035",3.98261823706415,4.44387787627013,38.2497676796505,2.68660132208144e-08,2.9429076420982e-07,"Intertidal-enriched","Metabolism; Energy metabolism; Sulfur metabolism"
"K22443",4.29405893785268,4.60421463779381,38.2393292145894,2.69625063918057e-08,2.9429076420982e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K07715",3.55276829590709,4.11843915335007,38.1774564192782,2.75418108983903e-08,2.98403370285133e-07,"Intertidal-enriched","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K11743",-5.33151747170456,4.96824038530446,42.7183649405606,2.74974897238624e-08,2.98403370285133e-07,"Subtidal-enriched","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K13924",4.55270297969111,7.41795554993878,38.0578961768824,2.86977185263831e-08,3.09788192297623e-07,"Intertidal-enriched","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K00822",4.30707919016536,4.83953499345735,37.814814301526,3.12039482881483e-08,3.34392856746083e-07,"Intertidal-enriched","""Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes"""
"K01908",3.89668669256379,5.8574695951229,37.8162959143156,3.11880103802548e-08,3.34392856746083e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Propanoate metabolism | Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins"
"K17736",3.91705704597491,4.38945716244556,37.7757479801498,3.16272212979931e-08,3.37700801323137e-07,"Intertidal-enriched","Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K07402",4.33095966321026,4.76451783499561,37.5360890073674,3.43561407280565e-08,3.65514609117626e-07,"Intertidal-enriched","Not Included in Pathway or Brite; Unclassified: genetic information processing; Protein processing"
"K10206",4.42318122546177,4.58770422807992,37.5249421321657,3.4488800765046e-08,3.65606100196369e-07,"Intertidal-enriched","Metabolism; Amino acid metabolism; Lysine biosynthesis | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes"
"K16871",4.12338352619965,4.54223838994444,37.5046731304606,3.47313735606204e-08,3.66857913559672e-07,"Intertidal-enriched","""Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism"""
"K14446",4.11146620672596,4.53093594988401,37.3979366980452,3.60379763997547e-08,3.79299701607418e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism"
"K00174",3.57741617119694,7.45477324284221,37.3515641066585,3.66212697976091e-08,3.8406719606247e-07,"Intertidal-enriched","Metabolism; Carbohydrate metabolism; Glycolysis / Gluconeogenesis | Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes"
